ID	B6N4	BFMI4	foldchange
ENSMUSG00000000378	2,1	1,8	-14,28571429
ENSMUSG00000004328	2,1	1,8	-14,28571429
ENSMUSG00000005674	2,1	1,8	-14,28571429
ENSMUSG00000020899	3,5	3	-14,28571429
ENSMUSG00000021470	2,1	1,8	-14,28571429
ENSMUSG00000022437	3,5	3	-14,28571429
ENSMUSG00000023206	2,1	1,8	-14,28571429
ENSMUSG00000023328	2,1	1,8	-14,28571429
ENSMUSG00000024942	2,1	1,8	-14,28571429
ENSMUSG00000025068	2,1	1,8	-14,28571429
ENSMUSG00000025450	2,1	1,8	-14,28571429
ENSMUSG00000025609	2,1	1,8	-14,28571429
ENSMUSG00000025645	2,1	1,8	-14,28571429
ENSMUSG00000029661	3,5	3	-14,28571429
ENSMUSG00000030102	2,1	1,8	-14,28571429
ENSMUSG00000031502	3,5	3	-14,28571429
ENSMUSG00000031709	2,1	1,8	-14,28571429
ENSMUSG00000032308	3,5	3	-14,28571429
ENSMUSG00000036611	2,1	1,8	-14,28571429
ENSMUSG00000040940	4,2	3,6	-14,28571429
ENSMUSG00000042508	3,5	3	-14,28571429
ENSMUSG00000042726	4,2	3,6	-14,28571429
ENSMUSG00000047635	2,1	1,8	-14,28571429
ENSMUSG00000048096	2,1	1,8	-14,28571429
ENSMUSG00000055148	4,2	3,6	-14,28571429
ENSMUSG00000056870	2,1	1,8	-14,28571429
ENSMUSG00000064120	3,5	3	-14,28571429
ENSMUSG00000064208	3,5	3	-14,28571429
ENSMUSG00000065524	4,2	3,6	-14,28571429
ENSMUSG00000066149	2,1	1,8	-14,28571429
ENSMUSG00000066705	4,9	4,2	-14,28571429
ENSMUSG00000071041	2,1	1,8	-14,28571429
ENSMUSG00000074971	3,5	3	-14,28571429
ENSMUSG00000081604	4,9	4,2	-14,28571429
ENSMUSG00000090266	2,1	1,8	-14,28571429
ENSMUSG00000095308	3,5	3	-14,28571429
ENSMUSG00000016194	4,8	4,1	-14,58333333
ENSMUSG00000067321	4,8	4,1	-14,58333333
ENSMUSG00000082424	4,8	4,1	-14,58333333
ENSMUSG00000002459	4,1	3,5	-14,63414634
ENSMUSG00000024830	4,1	3,5	-14,63414634
ENSMUSG00000035392	4,1	3,5	-14,63414634
ENSMUSG00000041362	4,1	3,5	-14,63414634
ENSMUSG00000046807	4,1	3,5	-14,63414634
ENSMUSG00000047988	4,1	3,5	-14,63414634
ENSMUSG00000014301	3,4	2,9	-14,70588235
ENSMUSG00000029772	3,4	2,9	-14,70588235
ENSMUSG00000036775	3,4	2,9	-14,70588235
ENSMUSG00000086772	3,4	2,9	-14,70588235
ENSMUSG00000004815	2,7	2,3	-14,81481481
ENSMUSG00000008690	2,7	2,3	-14,81481481
ENSMUSG00000020704	2,7	2,3	-14,81481481
ENSMUSG00000022957	2,7	2,3	-14,81481481
ENSMUSG00000025499	2,7	2,3	-14,81481481
ENSMUSG00000025733	2,7	2,3	-14,81481481
ENSMUSG00000028978	2,7	2,3	-14,81481481
ENSMUSG00000029189	2,7	2,3	-14,81481481
ENSMUSG00000029346	2,7	2,3	-14,81481481
ENSMUSG00000038279	2,7	2,3	-14,81481481
ENSMUSG00000060149	2,7	2,3	-14,81481481
ENSMUSG00000063808	2,7	2,3	-14,81481481
ENSMUSG00000073988	2,7	2,3	-14,81481481
ENSMUSG00000074822	2,7	2,3	-14,81481481
ENSMUSG00000081382	2,7	2,3	-14,81481481
ENSMUSG00000084013	2,7	2,3	-14,81481481
ENSMUSG00000020101	4,7	4	-14,89361702
ENSMUSG00000063253	4,7	4	-14,89361702
ENSMUSG00000021555	2	1,7	-15
ENSMUSG00000022336	2	1,7	-15
ENSMUSG00000027524	2	1,7	-15
ENSMUSG00000027679	2	1,7	-15
ENSMUSG00000029471	2	1,7	-15
ENSMUSG00000029674	2	1,7	-15
ENSMUSG00000030878	2	1,7	-15
ENSMUSG00000033854	2	1,7	-15
ENSMUSG00000039768	2	1,7	-15
ENSMUSG00000040373	2	1,7	-15
ENSMUSG00000047215	2	1,7	-15
ENSMUSG00000049907	4	3,4	-15
ENSMUSG00000054676	2	1,7	-15
ENSMUSG00000058402	2	1,7	-15
ENSMUSG00000062981	4	3,4	-15
ENSMUSG00000063698	2	1,7	-15
ENSMUSG00000070348	2	1,7	-15
ENSMUSG00000077148	4	3,4	-15
ENSMUSG00000078861	2	1,7	-15
ENSMUSG00000081792	2	1,7	-15
ENSMUSG00000093661	2	1,7	-15
ENSMUSG00000094326	2	1,7	-15
ENSMUSG00000042745	5,3	4,5	-15,09433962
ENSMUSG00000096768	8,6	7,3	-15,11627907
ENSMUSG00000021631	3,3	2,8	-15,15151515
ENSMUSG00000021823	3,3	2,8	-15,15151515
ENSMUSG00000022489	3,3	2,8	-15,15151515
ENSMUSG00000023051	3,3	2,8	-15,15151515
ENSMUSG00000029062	3,3	2,8	-15,15151515
ENSMUSG00000038141	3,3	2,8	-15,15151515
ENSMUSG00000038587	3,3	2,8	-15,15151515
ENSMUSG00000039166	3,3	2,8	-15,15151515
ENSMUSG00000053460	3,3	2,8	-15,15151515
ENSMUSG00000055093	3,3	2,8	-15,15151515
ENSMUSG00000063564	3,3	2,8	-15,15151515
ENSMUSG00000065162	3,3	2,8	-15,15151515
ENSMUSG00000091905	3,3	2,8	-15,15151515
ENSMUSG00000045763	4,6	3,9	-15,2173913
ENSMUSG00000002814	1,3	1,1	-15,38461538
ENSMUSG00000019808	1,3	1,1	-15,38461538
ENSMUSG00000021806	2,6	2,2	-15,38461538
ENSMUSG00000026761	1,3	1,1	-15,38461538
ENSMUSG00000027300	1,3	1,1	-15,38461538
ENSMUSG00000029136	1,3	1,1	-15,38461538
ENSMUSG00000030170	1,3	1,1	-15,38461538
ENSMUSG00000034487	2,6	2,2	-15,38461538
ENSMUSG00000036256	5,2	4,4	-15,38461538
ENSMUSG00000037965	2,6	2,2	-15,38461538
ENSMUSG00000038260	1,3	1,1	-15,38461538
ENSMUSG00000039063	1,3	1,1	-15,38461538
ENSMUSG00000039929	1,3	1,1	-15,38461538
ENSMUSG00000042677	1,3	1,1	-15,38461538
ENSMUSG00000046516	1,3	1,1	-15,38461538
ENSMUSG00000050212	2,6	2,2	-15,38461538
ENSMUSG00000050332	1,3	1,1	-15,38461538
ENSMUSG00000060073	2,6	2,2	-15,38461538
ENSMUSG00000064778	1,3	1,1	-15,38461538
ENSMUSG00000067344	1,3	1,1	-15,38461538
ENSMUSG00000069844	1,3	1,1	-15,38461538
ENSMUSG00000070425	2,6	2,2	-15,38461538
ENSMUSG00000075304	1,3	1,1	-15,38461538
ENSMUSG00000078877	1,3	1,1	-15,38461538
ENSMUSG00000081642	2,6	2,2	-15,38461538
ENSMUSG00000082394	1,3	1,1	-15,38461538
ENSMUSG00000083481	2,6	2,2	-15,38461538
ENSMUSG00000084845	1,3	1,1	-15,38461538
ENSMUSG00000086368	1,3	1,1	-15,38461538
ENSMUSG00000087936	1,3	1,1	-15,38461538
ENSMUSG00000088549	1,3	1,1	-15,38461538
ENSMUSG00000090963	1,3	1,1	-15,38461538
ENSMUSG00000016481	3,9	3,3	-15,38461538
ENSMUSG00000057604	3,9	3,3	-15,38461538
ENSMUSG00000078695	3,9	3,3	-15,38461538
ENSMUSG00000079360	3,9	3,3	-15,38461538
ENSMUSG00000078592	4,5	3,8	-15,55555556
ENSMUSG00000002280	3,2	2,7	-15,625
ENSMUSG00000030905	3,2	2,7	-15,625
ENSMUSG00000035595	3,2	2,7	-15,625
ENSMUSG00000037126	3,2	2,7	-15,625
ENSMUSG00000058297	6,4	5,4	-15,625
ENSMUSG00000059713	3,2	2,7	-15,625
ENSMUSG00000085791	3,2	2,7	-15,625
ENSMUSG00000032011	5,1	4,3	-15,68627451
ENSMUSG00000067870	5,1	4,3	-15,68627451
ENSMUSG00000020089	1,9	1,6	-15,78947368
ENSMUSG00000022383	1,9	1,6	-15,78947368
ENSMUSG00000030930	1,9	1,6	-15,78947368
ENSMUSG00000032376	1,9	1,6	-15,78947368
ENSMUSG00000036368	1,9	1,6	-15,78947368
ENSMUSG00000038555	3,8	3,2	-15,78947368
ENSMUSG00000040181	3,8	3,2	-15,78947368
ENSMUSG00000041642	3,8	3,2	-15,78947368
ENSMUSG00000042938	1,9	1,6	-15,78947368
ENSMUSG00000050705	3,8	3,2	-15,78947368
ENSMUSG00000053390	1,9	1,6	-15,78947368
ENSMUSG00000053835	1,9	1,6	-15,78947368
ENSMUSG00000054733	1,9	1,6	-15,78947368
ENSMUSG00000056481	3,8	3,2	-15,78947368
ENSMUSG00000058740	3,8	3,2	-15,78947368
ENSMUSG00000068220	3,8	3,2	-15,78947368
ENSMUSG00000070737	1,9	1,6	-15,78947368
ENSMUSG00000085334	3,8	3,2	-15,78947368
ENSMUSG00000085505	1,9	1,6	-15,78947368
ENSMUSG00000096718	1,9	1,6	-15,78947368
ENSMUSG00000022797	4,4	3,7	-15,90909091
ENSMUSG00000024486	4,4	3,7	-15,90909091
ENSMUSG00000033186	4,4	3,7	-15,90909091
ENSMUSG00000094708	6,9	5,8	-15,94202899
ENSMUSG00000000753	2,5	2,1	-16
ENSMUSG00000002325	2,5	2,1	-16
ENSMUSG00000007837	2,5	2,1	-16
ENSMUSG00000009418	2,5	2,1	-16
ENSMUSG00000020929	2,5	2,1	-16
ENSMUSG00000024818	2,5	2,1	-16
ENSMUSG00000028452	5	4,2	-16
ENSMUSG00000028744	2,5	2,1	-16
ENSMUSG00000054021	2,5	2,1	-16
ENSMUSG00000054814	2,5	2,1	-16
ENSMUSG00000055334	2,5	2,1	-16
ENSMUSG00000056749	2,5	2,1	-16
ENSMUSG00000069631	2,5	2,1	-16
ENSMUSG00000072647	2,5	2,1	-16
ENSMUSG00000073674	2,5	2,1	-16
ENSMUSG00000078141	2,5	2,1	-16
ENSMUSG00000004665	3,1	2,6	-16,12903226
ENSMUSG00000022635	3,1	2,6	-16,12903226
ENSMUSG00000026970	3,1	2,6	-16,12903226
ENSMUSG00000028708	3,1	2,6	-16,12903226
ENSMUSG00000028949	3,1	2,6	-16,12903226
ENSMUSG00000029675	3,1	2,6	-16,12903226
ENSMUSG00000030990	3,1	2,6	-16,12903226
ENSMUSG00000035713	3,1	2,6	-16,12903226
ENSMUSG00000036833	3,1	2,6	-16,12903226
ENSMUSG00000039648	3,1	2,6	-16,12903226
ENSMUSG00000055435	3,1	2,6	-16,12903226
ENSMUSG00000061477	3,1	2,6	-16,12903226
ENSMUSG00000074903	3,1	2,6	-16,12903226
ENSMUSG00000080364	3,1	2,6	-16,12903226
ENSMUSG00000088625	3,1	2,6	-16,12903226
ENSMUSG00000090129	3,1	2,6	-16,12903226
ENSMUSG00000094650	3,1	2,6	-16,12903226
ENSMUSG00000001128	3,7	3,1	-16,21621622
ENSMUSG00000003809	3,7	3,1	-16,21621622
ENSMUSG00000025558	3,7	3,1	-16,21621622
ENSMUSG00000040964	3,7	3,1	-16,21621622
ENSMUSG00000046688	3,7	3,1	-16,21621622
ENSMUSG00000079733	3,7	3,1	-16,21621622
ENSMUSG00000081895	3,7	3,1	-16,21621622
ENSMUSG00000093734	3,7	3,1	-16,21621622
ENSMUSG00000033020	4,3	3,6	-16,27906977
ENSMUSG00000066180	4,3	3,6	-16,27906977
ENSMUSG00000002983	1,2	1	-16,66666667
ENSMUSG00000006360	2,4	2	-16,66666667
ENSMUSG00000019851	2,4	2	-16,66666667
ENSMUSG00000020656	2,4	2	-16,66666667
ENSMUSG00000022094	2,4	2	-16,66666667
ENSMUSG00000022956	2,4	2	-16,66666667
ENSMUSG00000023072	2,4	2	-16,66666667
ENSMUSG00000024018	1,2	1	-16,66666667
ENSMUSG00000024052	2,4	2	-16,66666667
ENSMUSG00000025932	2,4	2	-16,66666667
ENSMUSG00000027255	2,4	2	-16,66666667
ENSMUSG00000027752	1,2	1	-16,66666667
ENSMUSG00000027792	2,4	2	-16,66666667
ENSMUSG00000028382	2,4	2	-16,66666667
ENSMUSG00000029338	1,2	1	-16,66666667
ENSMUSG00000034786	1,2	1	-16,66666667
ENSMUSG00000035129	1,2	1	-16,66666667
ENSMUSG00000039137	2,4	2	-16,66666667
ENSMUSG00000039164	1,2	1	-16,66666667
ENSMUSG00000041189	1,2	1	-16,66666667
ENSMUSG00000041794	2,4	2	-16,66666667
ENSMUSG00000046814	1,2	1	-16,66666667
ENSMUSG00000046961	1,2	1	-16,66666667
ENSMUSG00000048939	2,4	2	-16,66666667
ENSMUSG00000050244	1,2	1	-16,66666667
ENSMUSG00000051166	1,2	1	-16,66666667
ENSMUSG00000056737	1,2	1	-16,66666667
ENSMUSG00000062101	1,2	1	-16,66666667
ENSMUSG00000082705	2,4	2	-16,66666667
ENSMUSG00000091561	1,2	1	-16,66666667
ENSMUSG00000001229	3	2,5	-16,66666667
ENSMUSG00000001909	3	2,5	-16,66666667
ENSMUSG00000009394	3	2,5	-16,66666667
ENSMUSG00000015942	1,8	1,5	-16,66666667
ENSMUSG00000017264	3	2,5	-16,66666667
ENSMUSG00000017288	1,8	1,5	-16,66666667
ENSMUSG00000017491	1,8	1,5	-16,66666667
ENSMUSG00000020272	1,8	1,5	-16,66666667
ENSMUSG00000020846	3	2,5	-16,66666667
ENSMUSG00000025915	1,8	1,5	-16,66666667
ENSMUSG00000028104	4,2	3,5	-16,66666667
ENSMUSG00000028747	3,6	3	-16,66666667
ENSMUSG00000029710	3,6	3	-16,66666667
ENSMUSG00000029993	1,8	1,5	-16,66666667
ENSMUSG00000030225	1,8	1,5	-16,66666667
ENSMUSG00000031309	1,8	1,5	-16,66666667
ENSMUSG00000031536	3	2,5	-16,66666667
ENSMUSG00000033416	1,8	1,5	-16,66666667
ENSMUSG00000036381	1,8	1,5	-16,66666667
ENSMUSG00000037552	3	2,5	-16,66666667
ENSMUSG00000042594	3	2,5	-16,66666667
ENSMUSG00000044424	3	2,5	-16,66666667
ENSMUSG00000045104	5,4	4,5	-16,66666667
ENSMUSG00000045268	3	2,5	-16,66666667
ENSMUSG00000049999	3,6	3	-16,66666667
ENSMUSG00000050505	1,8	1,5	-16,66666667
ENSMUSG00000052446	1,8	1,5	-16,66666667
ENSMUSG00000053173	3	2,5	-16,66666667
ENSMUSG00000055723	1,8	1,5	-16,66666667
ENSMUSG00000055817	1,8	1,5	-16,66666667
ENSMUSG00000055917	1,8	1,5	-16,66666667
ENSMUSG00000062352	1,8	1,5	-16,66666667
ENSMUSG00000062937	1,8	1,5	-16,66666667
ENSMUSG00000067161	1,8	1,5	-16,66666667
ENSMUSG00000071748	1,8	1,5	-16,66666667
ENSMUSG00000072940	4,2	3,5	-16,66666667
ENSMUSG00000079442	3	2,5	-16,66666667
ENSMUSG00000082286	4,2	3,5	-16,66666667
ENSMUSG00000088108	1,8	1,5	-16,66666667
ENSMUSG00000095562	9	7,5	-16,66666667
ENSMUSG00000060802	6,5	5,4	-16,92307692
ENSMUSG00000011179	5,3	4,4	-16,98113208
ENSMUSG00000042978	5,3	4,4	-16,98113208
ENSMUSG00000044037	4,7	3,9	-17,0212766
ENSMUSG00000095742	4,7	3,9	-17,0212766
ENSMUSG00000065336	4,1	3,4	-17,07317073
ENSMUSG00000023972	3,5	2,9	-17,14285714
ENSMUSG00000025278	3,5	2,9	-17,14285714
ENSMUSG00000029397	3,5	2,9	-17,14285714
ENSMUSG00000030880	3,5	2,9	-17,14285714
ENSMUSG00000000881	2,9	2,4	-17,24137931
ENSMUSG00000025059	2,9	2,4	-17,24137931
ENSMUSG00000026172	2,9	2,4	-17,24137931
ENSMUSG00000026526	2,9	2,4	-17,24137931
ENSMUSG00000026875	2,9	2,4	-17,24137931
ENSMUSG00000038515	2,9	2,4	-17,24137931
ENSMUSG00000040146	2,9	2,4	-17,24137931
ENSMUSG00000041890	2,9	2,4	-17,24137931
ENSMUSG00000044033	2,9	2,4	-17,24137931
ENSMUSG00000051727	2,9	2,4	-17,24137931
ENSMUSG00000060512	2,9	2,4	-17,24137931
ENSMUSG00000065147	2,9	2,4	-17,24137931
ENSMUSG00000067929	2,9	2,4	-17,24137931
ENSMUSG00000081157	2,9	2,4	-17,24137931
ENSMUSG00000021876	5,2	4,3	-17,30769231
ENSMUSG00000022025	2,3	1,9	-17,39130435
ENSMUSG00000022853	2,3	1,9	-17,39130435
ENSMUSG00000026659	2,3	1,9	-17,39130435
ENSMUSG00000032508	2,3	1,9	-17,39130435
ENSMUSG00000045827	2,3	1,9	-17,39130435
ENSMUSG00000067567	2,3	1,9	-17,39130435
ENSMUSG00000086155	2,3	1,9	-17,39130435
ENSMUSG00000091166	2,3	1,9	-17,39130435
ENSMUSG00000000869	3,4	2,8	-17,64705882
ENSMUSG00000005803	1,7	1,4	-17,64705882
ENSMUSG00000020077	1,7	1,4	-17,64705882
ENSMUSG00000021684	3,4	2,8	-17,64705882
ENSMUSG00000025508	1,7	1,4	-17,64705882
ENSMUSG00000031736	1,7	1,4	-17,64705882
ENSMUSG00000035356	1,7	1,4	-17,64705882
ENSMUSG00000040455	1,7	1,4	-17,64705882
ENSMUSG00000041117	3,4	2,8	-17,64705882
ENSMUSG00000049477	1,7	1,4	-17,64705882
ENSMUSG00000052125	1,7	1,4	-17,64705882
ENSMUSG00000063810	1,7	1,4	-17,64705882
ENSMUSG00000073609	3,4	2,8	-17,64705882
ENSMUSG00000077167	1,7	1,4	-17,64705882
ENSMUSG00000078901	1,7	1,4	-17,64705882
ENSMUSG00000081992	3,4	2,8	-17,64705882
ENSMUSG00000092746	3,4	2,8	-17,64705882
ENSMUSG00000009569	2,8	2,3	-17,85714286
ENSMUSG00000028559	2,8	2,3	-17,85714286
ENSMUSG00000031750	2,8	2,3	-17,85714286
ENSMUSG00000035126	2,8	2,3	-17,85714286
ENSMUSG00000035649	2,8	2,3	-17,85714286
ENSMUSG00000041757	2,8	2,3	-17,85714286
ENSMUSG00000084384	2,8	2,3	-17,85714286
ENSMUSG00000029524	3,9	3,2	-17,94871795
ENSMUSG00000087041	5	4,1	-18
ENSMUSG00000020092	3,3	2,7	-18,18181818
ENSMUSG00000031505	3,3	2,7	-18,18181818
ENSMUSG00000001665	2,2	1,8	-18,18181818
ENSMUSG00000001918	2,2	1,8	-18,18181818
ENSMUSG00000002205	2,2	1,8	-18,18181818
ENSMUSG00000003549	2,2	1,8	-18,18181818
ENSMUSG00000007682	5,5	4,5	-18,18181818
ENSMUSG00000017299	2,2	1,8	-18,18181818
ENSMUSG00000018899	2,2	1,8	-18,18181818
ENSMUSG00000024516	4,4	3,6	-18,18181818
ENSMUSG00000027395	2,2	1,8	-18,18181818
ENSMUSG00000027737	5,5	4,5	-18,18181818
ENSMUSG00000028150	2,2	1,8	-18,18181818
ENSMUSG00000034320	2,2	1,8	-18,18181818
ENSMUSG00000035964	2,2	1,8	-18,18181818
ENSMUSG00000052698	2,2	1,8	-18,18181818
ENSMUSG00000053580	2,2	1,8	-18,18181818
ENSMUSG00000065767	2,2	1,8	-18,18181818
ENSMUSG00000074505	2,2	1,8	-18,18181818
ENSMUSG00000094392	2,2	1,8	-18,18181818
ENSMUSG00000021669	3,8	3,1	-18,42105263
ENSMUSG00000025491	3,8	3,1	-18,42105263
ENSMUSG00000030108	3,8	3,1	-18,42105263
ENSMUSG00000068706	3,8	3,1	-18,42105263
ENSMUSG00000094058	3,8	3,1	-18,42105263
ENSMUSG00000001158	2,7	2,2	-18,51851852
ENSMUSG00000001247	2,7	2,2	-18,51851852
ENSMUSG00000006392	2,7	2,2	-18,51851852
ENSMUSG00000024242	2,7	2,2	-18,51851852
ENSMUSG00000026657	2,7	2,2	-18,51851852
ENSMUSG00000029385	2,7	2,2	-18,51851852
ENSMUSG00000038213	2,7	2,2	-18,51851852
ENSMUSG00000042408	2,7	2,2	-18,51851852
ENSMUSG00000058488	2,7	2,2	-18,51851852
ENSMUSG00000085783	2,7	2,2	-18,51851852
ENSMUSG00000021536	4,3	3,5	-18,60465116
ENSMUSG00000033960	4,3	3,5	-18,60465116
ENSMUSG00000001870	1,6	1,3	-18,75
ENSMUSG00000001985	1,6	1,3	-18,75
ENSMUSG00000005267	1,6	1,3	-18,75
ENSMUSG00000007613	3,2	2,6	-18,75
ENSMUSG00000010755	1,6	1,3	-18,75
ENSMUSG00000021814	3,2	2,6	-18,75
ENSMUSG00000022105	3,2	2,6	-18,75
ENSMUSG00000026078	3,2	2,6	-18,75
ENSMUSG00000028108	3,2	2,6	-18,75
ENSMUSG00000028884	1,6	1,3	-18,75
ENSMUSG00000030725	1,6	1,3	-18,75
ENSMUSG00000037254	1,6	1,3	-18,75
ENSMUSG00000042784	1,6	1,3	-18,75
ENSMUSG00000043155	1,6	1,3	-18,75
ENSMUSG00000045038	1,6	1,3	-18,75
ENSMUSG00000050103	1,6	1,3	-18,75
ENSMUSG00000054057	1,6	1,3	-18,75
ENSMUSG00000059895	3,2	2,6	-18,75
ENSMUSG00000063052	1,6	1,3	-18,75
ENSMUSG00000065412	3,2	2,6	-18,75
ENSMUSG00000068134	1,6	1,3	-18,75
ENSMUSG00000070315	3,2	2,6	-18,75
ENSMUSG00000074182	1,6	1,3	-18,75
ENSMUSG00000074264	1,6	1,3	-18,75
ENSMUSG00000075053	3,2	2,6	-18,75
ENSMUSG00000079036	1,6	1,3	-18,75
ENSMUSG00000084497	1,6	1,3	-18,75
ENSMUSG00000088545	3,2	2,6	-18,75
ENSMUSG00000094035	3,2	2,6	-18,75
ENSMUSG00000013584	3,7	3	-18,91891892
ENSMUSG00000021268	3,7	3	-18,91891892
ENSMUSG00000029022	3,7	3	-18,91891892
ENSMUSG00000036192	3,7	3	-18,91891892
ENSMUSG00000065434	3,7	3	-18,91891892
ENSMUSG00000083992	3,7	3	-18,91891892
ENSMUSG00000026004	2,1	1,7	-19,04761905
ENSMUSG00000036814	4,2	3,4	-19,04761905
ENSMUSG00000040253	2,1	1,7	-19,04761905
ENSMUSG00000046707	2,1	1,7	-19,04761905
ENSMUSG00000048960	4,2	3,4	-19,04761905
ENSMUSG00000078519	2,1	1,7	-19,04761905
ENSMUSG00000082144	2,1	1,7	-19,04761905
ENSMUSG00000094724	4,2	3,4	-19,04761905
ENSMUSG00000031791	4,7	3,8	-19,14893617
ENSMUSG00000012017	2,6	2,1	-19,23076923
ENSMUSG00000016495	2,6	2,1	-19,23076923
ENSMUSG00000020739	2,6	2,1	-19,23076923
ENSMUSG00000024427	2,6	2,1	-19,23076923
ENSMUSG00000033004	2,6	2,1	-19,23076923
ENSMUSG00000033910	2,6	2,1	-19,23076923
ENSMUSG00000034744	2,6	2,1	-19,23076923
ENSMUSG00000034910	2,6	2,1	-19,23076923
ENSMUSG00000042670	2,6	2,1	-19,23076923
ENSMUSG00000042744	2,6	2,1	-19,23076923
ENSMUSG00000057143	2,6	2,1	-19,23076923
ENSMUSG00000058153	2,6	2,1	-19,23076923
